in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.0001098,0.0339072,0.00126577,0.703983,0.00148869,0.732487
0.000109882,0.0339091,0.00126601,0.703983,0.00148881,0.732548
0.000110046,0.0339091,0.00126637,0.703983,0.00148857,0.732609
0.000110373,0.0339091,0.00126649,0.703983,0.0014881,0.73267
0.000110656,0.0339091,0.00126637,0.703983,0.00148786,0.73267
0.000110746,0.0339072,0.00126601,0.703922,0.00148786,0.732731
0.000110768,0.0339072,0.00126565,0.703922,0.00148786,0.732731
0.000110619,0.0339053,0.00126577,0.703922,0.00148822,0.732731
0.000110582,0.0339034,0.00126613,0.703922,0.00148845,0.732731
0.00011053,0.0338995,0.00126637,0.703922,0.00148869,0.732792
