in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
4.43237e-05,0.0156509,0.000609521,0.335299,0.000710312,0.34836
4.47149e-05,0.0156499,0.000609282,0.335268,0.000710968,0.34836
4.48863e-05,0.0156499,0.000609282,0.335238,0.000711206,0.34836
4.46739e-05,0.015649,0.000609342,0.335176,0.000710372,0.34836
4.47149e-05,0.015649,0.000609402,0.335146,0.000710074,0.34836
4.47745e-05,0.015648,0.000609461,0.335146,0.000710074,0.34836
4.4998e-05,0.015649,0.000609282,0.335146,0.000710074,0.34836
4.50055e-05,0.015648,0.000609461,0.335146,0.000710491,0.34836
4.43684e-05,0.0156461,0.000609521,0.335176,0.000710789,0.34836
4.38655e-05,0.0156442,0.000608984,0.335176,0.000710431,0.34833
