in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
5.00681e-05,0.0171281,0.000662152,0.363924,0.000771049,0.376619
5.00681e-05,0.0171281,0.000661675,0.363924,0.000770632,0.376589
5.01017e-05,0.0171291,0.000661913,0.363924,0.000770394,0.376558
4.99489e-05,0.0171281,0.000662629,0.363924,0.000770036,0.376558
4.96248e-05,0.0171262,0.000662331,0.363894,0.000769738,0.376528
4.91033e-05,0.0171243,0.000661973,0.363894,0.000769619,0.376497
4.91629e-05,0.0171214,0.000661913,0.363894,0.0007695,0.376497
4.96658e-05,0.0171176,0.000662569,0.363863,0.000769082,0.376497
4.98148e-05,0.0171148,0.000662807,0.363863,0.000768665,0.376497
5.00979e-05,0.0171129,0.000663046,0.363863,0.000768486,0.376497
