in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.00016831,0.0474322,0.00177146,0.978275,0.00208165,1.00404
0.000168481,0.047436,0.00177146,0.978214,0.00208165,1.00397
0.000168816,0.0474322,0.00177122,0.978214,0.00208141,1.00397
0.000168771,0.0474322,0.00177122,0.978153,0.00208165,1.00397
0.000168541,0.0474322,0.00177146,0.978153,0.00208165,1.00404
0.000168414,0.0474284,0.0017717,0.978214,0.00208189,1.00404
0.000168213,0.0474284,0.00177146,0.978214,0.00208212,1.0041
0.000167833,0.0474284,0.00177122,0.978214,0.00208189,1.0041
0.000167736,0.0474284,0.00177122,0.978214,0.00208212,1.0041
0.000168026,0.0474284,0.00177098,0.978214,0.00208236,1.0041
