in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
0.000122965,0.0373423,0.00139905,0.78162,0.00165654,0.810307
0.000122556,0.0373442,0.00139917,0.781559,0.00165666,0.810246
0.000122369,0.0373442,0.00139929,0.781559,0.00165642,0.810184
0.000122332,0.0373461,0.00139917,0.781559,0.00165606,0.810184
0.000122377,0.037348,0.00139929,0.781559,0.00165582,0.810062
0.000122511,0.037348,0.00139952,0.781559,0.00165606,0.810062
0.000122615,0.0373499,0.00139988,0.781559,0.00165606,0.810001
0.000122772,0.037348,0.00140036,0.781559,0.00165594,0.810001
0.000122928,0.037348,0.00140036,0.781498,0.00165559,0.80994
0.000123196,0.037348,0.0014,0.781498,0.00165535,0.809879
