in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
2.58201e-05,0.0100871,0.000391426,0.213532,0.000452878,0.223786
2.61554e-05,0.0100871,0.000391217,0.213532,0.000452878,0.223786
2.56655e-05,0.0100871,0.000391366,0.213532,0.000452938,0.223817
2.50732e-05,0.0100871,0.000392051,0.213532,0.00045258,0.223817
2.54401e-05,0.0100871,0.000392618,0.213532,0.000452401,0.223817
2.57493e-05,0.0100871,0.000392975,0.213532,0.000452997,0.223817
2.52892e-05,0.0100861,0.000393065,0.213532,0.000453057,0.223817
2.5103e-05,0.0100871,0.000393184,0.213532,0.00045252,0.223847
2.53954e-05,0.0100871,0.000393035,0.213563,0.000452163,0.223878
2.59076e-05,0.0100871,0.000392886,0.213563,0.000452282,0.223908
