in_lp,in_nolp,out_lp,out_nolp,empty_lp,empty_nolp
1.99323e-05,0.00791746,0.000313463,0.170396,0.000359626,0.17695
2.04091e-05,0.00791746,0.000313135,0.170403,0.000359686,0.17695
2.09325e-05,0.00791794,0.000312449,0.170403,0.000359448,0.17695
2.0614e-05,0.00791794,0.000312479,0.170403,0.000359269,0.176957
2.018e-05,0.00791746,0.000312628,0.170403,0.000359507,0.176965
2.00943e-05,0.00791746,0.000312062,0.170396,0.000359269,0.17698
1.99733e-05,0.00791746,0.000311913,0.170396,0.00035912,0.17698
2.00254e-05,0.00791746,0.000311973,0.170388,0.00035915,0.176995
2.01148e-05,0.00791651,0.000311943,0.170381,0.000358852,0.177003
2.01726e-05,0.00791651,0.000312211,0.170381,0.000358732,0.177018
